anno	CAS-DAC-18	CAS-DAC-7	CAS-DAC-37	CAS-DAC-30	CAS-DAC-20	CAS-DAC-1	CAS-IPMN-1	CAS-DAC-6	CAS-DAC-36	CAS-DAC-2	CAS-DAC-15	CAS-DAC-19	CAS-DAC-28	CAS-DAC-33	CAS-DAC-12	CAS-DAC-14	CAS-DAC-25	CAS-DAC-8	CAS-DAC-31	CAS-DAC-27	CAS-DAC-11	CAS-DAC-9	CAS-DAC-5	CAS-DAC-4	CAS-DAC-38	CAS-DAC-29	CAS-DAC-34	CAS-DAC-23	CAS-DAC-32	CAS-DAC-42	CAS-DAC-41	CAS-DAC-39	CAS-DAC-35	CAS-DAC-3	CAS-DAC-26	CAS-DAC-24	CAS-DAC-22	CAS-DAC-21	CAS-DAC-13	CAS-DAC-16
Class1	1.05866	2.0552	1.61931	2.34153	1.54834	1.30236	0.945663	0.876979	0.854908	0.505798	0.549922	0.354663	0.905755	0.815063	0.837018	0.902823	1.25118	0.75772	0.661557	0.67352	1.01526	0.97152	0.702911	1.02741	1.84088	1.00229	0.456113	0.781608	1.14692	0.87391	0.758674	0.649386	0.686706	0.512607	0.635309	1.08425	0.823253	0.838526	0.778537	0.581201
Class1	157.677	154.168	93.4151	54.4878	83.6635	93.2957	154.438	49.1437	61.1455	56.4265	64.6014	67.5111	72.7578	30.0903	63.656	31.8243	33.8738	59.6391	16.8638	66.6022	97.5676	188.56	95.2398	121.732	36.9964	102.78	34.9675	53.9203	134.738	28.3793	72.3921	36.4485	25.7752	48.7253	78.0002	105.104	24.6979	27.457	20.9802	32.6397
Class1	2.5881	3.80518	5.48832	7.08601	5.94823	5.56865	2.02068	1.35125	1.76922	3.22503	2.64478	1.22494	1.96371	5.22518	1.95272	3.23729	1.72123	3.77309	4.8477	2.95444	1.89627	2.30823	3.21918	3.22555	1.89704	3.51904	7.6393	5.9867	4.41729	1.27358	2.92998	2.1089	3.37824	1.30527	3.76894	1.35505	2.08701	2.93371	1.91823	4.43613
Class1	2.99815	2.40494	3.87584	4.36982	4.3702	3.75111	2.74683	0.237966	1.26785	0.603863	0.122955	0.353586	3.0725	1.27178	1.06909	0.444011	1.13751	0.723041	1.15183	2.31394	1.3931	1.8818	2.12262	1.30272	1.60739	1.1586	1.0536	3.7073	0.705908	1.6471	0.388555	2.34063	0.692136	0.637567	0.680432	1.45996	1.16911	0.981026	0.908066	0.724352
Class1	9.01857	13.3388	5.4801	15.2118	12.4587	10.199	9.94947	2.86391	9.77009	14.0199	3.30769	1.673	8.52491	4.44976	6.30468	13.6933	6.46453	11.9067	8.04526	5.44023	5.72372	4.68184	3.94206	6.55106	2.11125	5.26427	9.83713	12.0345	7.45758	11.3175	3.43594	9.32566	5.19127	7.20244	8.11325	5.53884	0.548075	7.52478	2.28173	20.9922
Class1	6.9862	2.1931	5.82698	6.95638	4.78223	6.47258	5.77782	1.78371	3.08321	3.74355	2.64951	2.36665	4.20002	3.89951	4.1957	3.98937	2.58927	3.98835	3.09475	3.09261	4.67392	6.21575	4.61062	2.68634	3.67714	5.13369	3.61516	4.89244	4.70388	4.10922	3.65483	3.65493	4.08318	3.01545	4.08172	2.93446	2.73368	3.78491	2.27924	4.53955
Class1	6.01482	10.4758	7.31404	13.5301	9.71387	13.2303	7.20219	3.14998	4.86839	5.79118	4.49854	4.76868	4.70728	5.49065	5.14648	6.15379	6.04248	5.3009	6.42901	5.45193	5.80119	5.85019	4.80054	7.73335	2.86863	8.68924	7.07173	7.04685	9.06247	3.49725	6.69902	5.07932	4.98306	4.58537	7.02363	7.31068	2.65907	6.58808	4.04832	6.64871
Class1	5.68688	4.71389	3.24256	6.46752	8.25954	5.68402	8.77387	1.75313	3.37142	3.80356	3.36795	2.39423	7.17707	5.42865	4.35265	3.97521	4.95088	4.82959	2.66793	3.9036	4.25229	1.95201	2.02756	2.46837	1.96874	3.61794	1.26809	4.68464	0.704154	6.4372	4.15024	5.07268	3.54952	2.46967	2.18561	2.99347	11.8732	4.72306	3.17269	1.03819
Class1	1.77519	4.05658	4.7564	5.22143	2.61844	4.27158	0.220785	0.807852	0.92743	2.00048	0.813566	0.634184	1.79147	2.08043	0.575684	1.16257	0.815277	2.6352	1.64029	1.07507	0.575144	0.502061	0.766692	0.549445	1.57203	2.34198	2.90398	1.70181	3.34786	2.09869	2.45356	2.65963	1.68323	0.841431	1.45636	1.13591	0.121381	1.52236	0.813467	4.11217
Class1	2.09094	1.45911	1.67789	1.28961	1.28614	1.49002	1.74794	0.435069	0.474898	0.535127	0.307387	0.755656	0.824398	0.961852	0.292151	0.472478	0.601227	0.760286	2.28125	1.62993	0.674591	0.619213	0.745737	1.47902	0.583285	1.38226	1.65892	1.61733	1.01028	0.503342	0.992078	2.19988	1.37531	0.731846	0.899441	0.914973	0.965267	2.57374	0.484827	2.05759
Class1	43.2796	71.0651	65.0464	30.9561	64.454	51.2691	34.7699	33.3532	29.6419	25.1032	39.5632	44.0954	35.9843	32.7352	21.4932	18.2884	18.0241	28.2386	39.1624	31.6921	26.0322	26.1226	29.1591	59.309	25.0616	63.7902	60.9627	42.6898	34.3904	19.8009	33.0784	22.97	30.3513	15.326	57.649	25.8702	26.671	25.6129	7.86485	36.3437
Class1	5.65524	3.77232	6.5694	11.9164	4.1809	8.89896	3.07609	1.37296	4.42174	2.42359	1.08946	1.27856	3.5456	1.15223	4.39312	1.89302	1.47916	2.45093	5.56224	4.44007	5.86196	6.31462	9.10232	6.41775	3.28148	4.08653	4.13009	4.22457	3.27295	3.83943	4.40226	1.33287	1.74683	3.32652	2.92038	7.93196	1.91275	1.94407	2.04245	4.12467
Class1	41.6946	41.6106	13.3655	30.3493	5.81843	83.7089	53.3858	25.1986	24.522	11.0437	4.11582	3.83754	26.4286	9.51867	27.1437	3.31875	7.51443	11.1992	22.8319	25.133	22.182	7.60397	13.8382	20.1484	3.04557	8.93441	7.85003	14.1175	15.1316	47.299	13.9873	34.1788	24.8893	17.1557	7.99019	3.70429	1.46492	31.3193	10.6471	34.6252
Class1	3.66227	4.963	7.76187	3.37227	3.83484	0.638088	0.45817	0.203143	1.06604	0.213788	0.242559	0.193295	1.27479	0.785808	0.813812	0.78448	0.391376	0.260132	1.28809	1.19118	1.28799	0.925845	1.09947	2.04275	0.666562	2.14885	2.03182	3.20921	0.584156	0.251347	0.791373	0.479294	0.143231	0.147311	0.839126	0.602731	0.16836	0.378773	0	0.367446
Class1	3.22909	3.13901	4.23479	5.59578	2.00835	3.44533	2.00438	2.19193	1.73271	3.24607	1.38147	1.43345	1.27046	1.25945	2.81755	2.41061	1.71736	1.67472	1.15707	1.26837	3.25896	1.13353	1.32391	2.56021	2.15943	4.11678	1.43708	2.9899	1.55354	1.84689	0.955572	2.47951	0.839731	1.39123	1.29965	2.47116	2.05385	0.766252	1.32667	1.37969
Class1	0.931842	2.40484	2.60272	1.64276	4.42887	3.22675	0.880089	0.758487	1.73718	2.06519	0.952754	0.755266	1.11516	0.801422	1.65994	1.17072	1.05691	1.76863	1.1579	0.950359	1.69296	1.46602	1.57079	2.7678	1.4471	0.481258	0.702363	2.82277	1.97578	1.50121	0.542693	1.85595	0.839765	1.59423	1.36284	1.80973	1.01464	1.10451	0.600592	1.01926
Class1	5.60739	5.6626	2.83791	8.76067	6.06737	6.59874	6.35934	1.91962	3.96369	3.86007	3.09543	3.53599	9.74189	3.78345	3.5736	2.97995	3.24971	4.86164	4.27162	2.77136	4.67481	4.01345	4.39132	6.21243	3.09408	3.77184	5.53605	3.7536	4.60918	3.56969	3.17634	3.87681	2.59849	4.28009	4.00298	1.56654	2.32493	3.69902	4.27579	4.53147
Class1	4.1822	11.9759	14.6975	52.95	9.28574	22.9686	20.2582	4.81364	3.93954	8.49086	2.65313	2.01607	8.25121	15.4216	12.0765	13.0594	21.265	11.6969	5.22438	2.88602	8.4548	2.13094	5.46618	4.50563	2.1278	5.01074	12.6428	9.31313	2.78187	5.94089	1.50956	1.16712	2.95964	3.96251	3.7616	9.1589	1.38691	4.34361	6.19474	8.47814
Class1	17.6538	8.23316	25.738	47.304	14.7385	19.5268	8.9914	0.641702	6.86299	3.08272	0.417002	0.225437	10.9152	1.80195	5.95622	1.74506	1.3894	3.1978	6.39204	13.5604	7.44382	16.2394	10.5119	10.9964	5.31391	4.75272	2.55231	16.1046	5.37598	3.64788	1.9843	8.09108	2.60392	5.89616	2.43736	9.83663	0.499475	4.87417	2.72065	7.22426
Class1	28.168	30.8379	2.59584	36.1474	9.77625	16.9882	8.49876	1.49052	2.28633	8.05424	2.92792	0.595286	2.20002	3.93434	1.30121	1.5721	1.15843	16.2508	7.18088	4.8267	2.85712	9.42582	3.08456	2.95044	1.55641	8.10745	16.1284	3.19153	8.77116	1.50225	0.2631	2.07008	10.4583	0.330226	3.0824	3.41258	0.149943	5.30218	12.2391	10.4169
Class1	28.3862	14.6293	16.9149	20.9663	21.6643	20.5878	23.9865	18.2758	11.2022	10.1724	26.6419	19.3736	12.5525	11.3939	11.3178	10.5849	7.22925	10.6233	9.94094	11.6006	12.1437	10.9782	10.7527	14.3094	12.0181	15.3157	15.1107	11.9621	10.9038	8.27503	9.74562	14.5458	12.2406	10.4714	14.8847	11.2253	16.112	11.2832	8.57603	24.6597
Class1	4.06873	8.74317	2.04203	5.72226	1.98075	3.90632	3.57921	0.235977	1.40084	0.17785	0.414601	0.169156	0.846402	1.66084	0.934772	2.06744	0.244347	0.200766	0.406231	1.67645	0.998348	1.47358	0.762142	0.630106	1.27338	1.32073	0.12322	0.922607	0.682158	1.74123	1.22326	0.917713	0.609095	0.218459	1.38082	1.41196	0.132612	0.469689	0	1.27506
Class1	60.6397	58.5953	66.481	54.0728	47.3132	42.3453	38.9982	15.4402	26.2126	21.7224	18.0773	17.1535	53.5676	17.6616	32.9306	35.4765	24.3521	36.5328	31.4347	41.6895	44.9461	34.5732	35.3785	61.2667	19.1004	60.9446	44.9313	34.0115	43.6894	22.6212	42.1673	7.92458	34.3066	23.6442	37.806	37.3811	12.2702	42.4527	22.3333	20.1331
Class1	30.8877	25.9603	27.7917	25.7957	23.7367	20.4816	14.3698	12.5082	15.6475	27.2216	17.0435	15.4432	13.419	17.1535	11.682	4.77141	13.3557	17.722	8.89244	8.99256	14.8311	13.7863	12.5195	32.861	13.2023	21.129	10.1909	11.8994	14.52	7.194	9.05471	8.74922	8.27078	10.254	19.4735	10.1799	9.38891	11.3801	5.61605	18.7653
Class1	10.9208	14.2953	11.7563	12.5966	7.47842	14.164	13.9763	3.49746	9.23175	7.10481	2.3904	2.68517	6.17242	9.54379	4.34832	6.26855	7.96223	7.65489	7.88428	8.15016	4.82804	3.75722	4.94629	4.98499	8.09531	10.1168	8.75167	5.71385	5.64881	11.0412	12.3465	12.8783	8.61254	4.32681	8.26064	8.84837	6.8771	9.59159	7.33794	12.9779
Class1	50.903	33.4232	29.0434	55.8978	45.9204	37.5138	48.7694	14.4083	24.1479	19.0979	9.76871	16.2983	43.3826	11.1205	15.434	25.5809	23.3043	28.9444	27.7374	23.1681	16.3999	15.3559	17.2331	33.0867	37.0823	34.4703	33.7705	34.1919	66.6262	24.2091	32.7061	33.5491	25.9554	18.4776	26.5842	21.996	26.3491	33.5679	23.4609	39.1088
Class1	6.41201	7.31543	6.22508	8.22394	4.62351	11.6576	11.7783	1.48841	3.82068	8.1414	2.23904	1.17427	6.40995	2.99511	4.44821	5.4725	4.94319	11.0095	8.63877	2.60328	3.75488	2.86954	4.02875	5.85491	0.714449	4.62765	3.6858	8.9122	8.60868	6.52214	12.6836	4.8753	7.70406	4.63177	3.11933	2.46842	0.480537	8.95538	2.9529	7.07043
Class1	10.2205	3.87917	3.14299	16.8318	2.92997	4.38372	6.63464	1.5787	3.38185	2.44453	2.05055	2.07949	3.50292	4.37327	4.51613	5.93712	4.16592	3.46229	1.82314	2.85645	4.59803	3.91233	6.89583	3.70244	2.09886	1.57764	1.80564	1.45369	1.35724	3.94977	0.752886	3.85339	2.07399	3.20503	1.01609	5.54811	1.15059	2.66779	0.96006	1.23205
Class1	82.4937	47.3792	65.6545	165.6	22.8232	57.2991	79.9722	63.6633	39.4826	56.5521	32.7753	32.106	38.226	50.308	70.3275	19.8793	36.9822	30.6499	33.8215	53.0301	58.2304	18.7591	32.5399	38.1259	24.961	19.5238	24.8033	26.9849	71.1796	18.6583	10.1521	27.0033	26.185	37.5605	26.6105	53.6394	13.9889	43.5205	23.8947	31.5021
Class1	2.55056	3.85615	5.63374	3.37813	11.0256	6.73206	4.75367	0.272757	1.96289	3.62357	0.870189	0.388654	2.81365	2.10395	1.54573	0.273948	1.48788	7.7718	1.95906	2.02141	2.01683	4.71461	5.20859	4.93075	2.49403	2.22548	0.662705	8.83167	0.879493	1.32062	1.06791	3.80143	1.64499	2.07333	0.998694	3.01175	1.07768	4.21039	4.73553	2.21163
Class1	21.6645	11.3691	11.919	19.7409	16.657	25.4424	14.302	11.2985	10.2198	15.519	8.66957	8.91881	17.8437	12.0393	13.7218	6.265	12.5377	13.0786	10.5602	9.6447	11.9917	11.2974	10.5548	17.1628	5.96319	11.644	9.3051	15.2165	12.8774	9.43647	8.59329	13.4178	5.71058	9.85473	8.51354	6.66587	8.32872	17.1267	7.48605	20.3471
Class1	36.3785	76.9425	27.4432	70.4104	17.3229	40.8666	14.8696	18.4535	7.07527	18.0954	22.9945	41.6526	18.7877	22.1336	31.0224	6.08509	38.6897	32.6124	14.5186	10.3555	34.6499	30.6355	44.7248	14.691	20.6861	10.957	23.7946	21.9019	19.2133	28.0603	0.713259	5.12483	9.93039	8.16819	6.96607	28.5548	14.4583	7.37064	18.3689	25.9566
Class1	23.679	10.5571	16.44	25.6544	21.596	25.107	18.4335	11.1617	5.25295	15.2529	16.7576	12.0096	11.2518	7.50753	15.0983	4.97384	10.0372	20.6578	9.37616	13.5487	14.9517	15.7375	11.4663	17.082	9.34653	17.0504	11.1408	17.9594	19.7402	4.08872	13.3818	8.86739	10.834	10.4648	14.6661	18.0837	8.36806	14.0625	12.7726	12.1535
Class1	2.0206	1.12875	4.07648	10.3803	5.72467	2.71115	1.10544	0.0447687	1.54549	0.293932	0.0714658	0.0574581	0.142974	0.0554862	1.04824	0.25958	0.138775	0.159983	0.137322	1.74639	0.684907	2.01247	2.04708	1.4637	0.326493	2.39863	0.5533	13.1278	1.57175	0.376674	2.70374	0.26552	0.0303298	0.944713	1.13463	1.41442	0.0956294	0.222869	0.0412127	0.163878
Class1	16.5972	62.2938	16.1129	38.9769	46.9995	17.3699	46.515	11.1179	14.4862	39.7986	6.18067	11.43	39.6786	41.3465	16.2027	28.5786	29.583	35.4589	10.6115	9.89263	16.0047	8.50376	28.8042	19.9232	8.13853	5.42445	16.5273	42.4449	11.7097	10.7484	3.96424	21.2875	8.06806	18.6537	7.64445	22.9261	24.4372	11.1951	21.6365	42.8904
Class1	30.9533	135.656	17.5467	57.8958	15.5013	50.7343	85.0882	6.08116	9.15271	21.0178	18.1274	9.15465	96.6231	28.9141	17.4279	44.0151	23.9011	22.6721	15.6041	15.3673	16.2353	12.4862	7.95258	15.3029	7.92668	26.0428	11.8529	13.4196	69.4095	67.1157	20.7824	7.74257	22.9979	13.8362	20.1857	19.6713	34.2185	16.9592	4.78388	24.6478
Class1	11.4622	12.4691	11.8615	27.7593	12.9133	18.2256	29.564	5.80386	7.04693	4.83847	7.912	7.45544	9.94689	7.41008	7.61913	11.747	7.61115	7.62176	14.4517	14.5426	8.66319	11.6649	11.833	15.0481	19.6568	14.1626	32.8433	8.8206	11.1407	8.54954	10.1782	6.58699	10.913	5.61592	10.7299	9.40943	4.55895	9.84	6.2339	14.5821
Class1	4.781	4.65344	4.7069	4.19377	5.16346	6.00738	8.0206	2.47649	2.75236	2.28573	2.7537	2.74366	2.4902	2.71689	3.60106	4.84266	2.64797	2.39746	5.46926	4.35301	4.07285	2.91254	3.95348	3.92326	4.1885	4.83515	6.78682	5.0186	2.91399	2.15798	2.4845	3.49201	4.30968	3.80547	3.66431	3.48893	3.23603	2.69519	2.41457	5.04645
Class1	6.24594	5.45553	8.15265	16.1677	9.36513	7.21845	1.85554	0.289297	2.27345	1.03262	0.234492	1.17105	0.536425	0.969121	1.76293	2.1562	1.71569	3.0876	2.42954	1.48372	2.62485	3.89576	7.15832	9.55814	5.8973	2.88756	0.708794	10.0341	1.72546	0.593511	1.24358	2.0835	2.08333	1.62427	2.03093	2.36191	0.657099	2.18934	1.19017	10.6601
Class1	6.21863	5.88319	14.2779	4.47294	6.36426	4.9559	2.94528	2.1278	3.10429	1.67652	1.16085	1.83706	3.56133	1.25656	1.41306	5.44943	3.93621	2.50174	2.87204	3.64547	1.9429	1.62116	1.82279	5.30041	5.27366	5.36023	3.56387	6.83849	2.10394	2.44772	3.09478	3.34934	3.25422	0.775598	3.36837	2.36817	1.95959	2.56356	1.75621	2.88594
Class1	72.8475	47.4232	18.7912	238.551	43.8929	85.2024	86.8551	5.11014	43.563	28.1008	5.57181	6.79232	23.4142	17.6313	17.2081	13.6883	33.9265	27.8523	48.0859	37.245	15.5553	14.9718	22.6238	34.5216	25.2618	15.548	25.2945	54.8381	27.5131	32.3423	21.1407	57.4639	24.9354	36.2372	17.1403	36.857	9.25246	82.2029	34.1868	79.1856
Class1	13.4026	12.9779	8.20872	16.209	6.69461	8.91539	12.7587	6.82231	10.8076	12.7134	5.80962	6.1671	6.83234	9.5559	8.2171	6.19327	10.5075	15.1005	4.03887	6.93456	8.03402	2.96211	7.5272	7.67916	9.05264	8.49943	7.43309	2.30112	11.6613	5.5522	3.78814	9.11768	7.57697	8.45608	4.39375	6.80601	4.95803	3.30896	5.67155	9.03783
Class1	10.232	9.32409	6.96274	25.814	9.70598	8.91749	13.6938	0.0805166	11.2715	7.72439	0.087924	0	7.97272	13.0985	9.59367	9.30236	8.86615	9.29285	9.97642	8.15615	9.19578	4.97447	5.63593	5.9451	9.32039	4.48983	16.2332	6.90514	6.06501	8.89909	2.08399	5.33555	9.57797	10.3615	4.04413	6.39927	3.08306	8.5977	10.1239	9.6111
Class1	16.5999	13.7239	8.4523	1.8099	2.79667	2.17735	2.39901	0.562407	2.07833	0.855582	1.51951	0.564565	0.522763	1.0078	1.01992	0.0200845	0.282228	2.05637	1.17546	0.675945	0.561672	0.562021	1.75701	2.41914	0.915934	0.47687	0.370838	0.764276	1.18598	0.889435	0.276966	9.47316	0.224483	0.187623	0.48139	3.26358	0.399469	1.15695	0.170715	2.20771
Class1	27.8412	15.0055	16.1161	50.9503	20.8297	19.5405	23.1837	16.3896	11.0406	7.89726	14.3484	19.0908	13.0151	7.17822	9.41035	7.96533	20.7538	7.8324	18.6822	18.0466	9.99847	10.4266	9.15843	21.2113	14.8105	14.9521	25.3516	15.2257	23.4818	6.96117	14.5731	38.6505	22.5543	11.9477	14.2746	14.2941	3.05266	18.818	9.25276	28.9044
Class1	13.1545	25.1979	12.0362	15.0708	12.1404	19.3901	12.2161	4.01569	9.08172	6.97972	6.37812	6.21554	32.8819	6.50285	7.63063	7.05759	4.33284	9.82811	9.70256	7.76318	10.1167	13.292	13.1721	17.2651	6.0774	19.573	12.3684	6.57204	11.9661	7.3731	11.5768	9.3441	7.12653	6.42302	11.5292	6.9828	4.36845	8.73705	3.86991	9.18595
Class1	27.3649	24.4685	24.8494	35.1864	13.7613	10.1284	13.4071	5.51665	8.59825	11.9767	13.9791	13.4485	10.3179	13.9834	11.0438	3.59828	7.29807	11.1551	14.4523	9.02932	14.2361	12.3661	17.4013	19.2201	22.1949	22.409	19.8853	13.4372	15.6292	5.34389	12.7486	3.61535	9.28295	8.86225	10.9535	18.4189	0.995979	4.3926	7.37962	17.4771
Class1	18.4018	20.2374	15.0142	27.859	12.2331	11.7784	17.3197	8.18072	13.3493	7.96675	10.0443	8.69163	23.8349	9.65766	12.0431	14.1906	9.18192	8.62663	10.7095	7.29622	14.1085	9.94986	13.8088	14.7046	7.19544	19.9276	12.7545	12.9468	11.5581	11.0643	17.9272	5.6885	10.3773	8.1054	11.4365	7.48347	6.14841	17.124	10.4118	15.0364
Class1	5.65624	5.69238	5.89217	14.89	4.55347	7.99843	4.7476	0.49528	1.41088	2.0857	0.910403	0.372612	2.56015	1.29489	4.65424	19.5426	6.62481	6.86038	4.03336	2.33418	3.76545	3.04291	2.95343	0.98101	0.324773	3.31659	3.63713	4.8816	3.94792	1.27449	0.907242	0.270574	3.46707	4.14967	1.31597	8.32651	1.23408	3.38584	7.70311	3.61938
Class1	19.8003	10.713	6.63685	25.619	2.78957	9.4552	20.3676	2.96399	4.87227	2.62169	3.67115	2.46904	12.3564	6.18176	8.52976	11.1702	16.3081	9.32913	7.22446	6.94051	7.46888	3.681	6.81685	7.4963	4.75599	3.47176	5.36796	0.810985	2.82536	14.5802	3.03275	3.68007	5.1086	10.8829	2.40168	15.8398	2.3222	9.6079	4.9698	3.6697
Class1	4.28923	4.54071	4.9377	6.84566	8.60569	13.1914	4.77014	0.930147	4.08981	0.0725921	0.0474237	0.0102944	2.83923	2.26064	1.85657	0	5.7275	0.132938	5.78401	5.73318	1.7667	3.53828	1.96845	8.50705	1.81688	7.86619	7.77965	5.75829	4.89164	1.26392	5.12781	4.03564	9.997	2.53896	7.2607	2.99403	0.0114478	5.98393	0.177904	10.2095
Class1	781.062	1040.48	919.814	1359.36	838.556	979.883	1005.69	959.047	680.229	615.59	834.254	750.074	819.201	1261.02	753.374	1202.01	899.381	1226.65	90.5622	85.5652	598.196	91.1662	957.738	848.88	868.946	1014.49	912.559	97.5803	141.879	135.38	91.0127	20.0724	106.512	77.1603	171.54	93.123	126.305	107.844	131.074	204.239
Class1	12.3935	1.87438	10.4725	4.04079	6.3296	11.7947	10.1625	1.9001	2.73943	4.0607	2.75218	2.13945	7.46169	2.42673	4.28537	3.84469	5.68919	4.47085	5.59458	6.67968	5.26702	9.18508	6.49678	7.83525	4.47203	7.46024	5.79533	4.40732	6.79899	1.84927	6.66271	8.13381	3.67441	4.74219	6.28188	3.44819	3.11498	7.86074	4.26673	5.15168
Class1	46.4508	12.315	20.2826	59.8285	27.7279	48.5937	39.8392	15.6421	21.2363	19.5882	20.8952	21.1251	25.6561	19.3198	27.0027	15.8405	17.788	24.4449	36.1305	21.514	21.4352	11.4889	16.9477	25.1097	10.9851	7.70704	22.2616	37.7071	31.6843	28.2561	13.7496	9.84674	18.6788	27.99	12.4652	41.5121	11.7597	41.2658	36.4411	42.8874
Class1	3.21176	2.65488	5.42637	9.49312	6.27754	5.57823	5.18778	0.502067	4.26243	4.13031	0.522076	0.0789617	3.21953	2.18059	4.19979	1.77517	4.66254	4.34862	3.70669	3.26294	3.16195	2.46587	1.658	4.0123	0.423408	0.663321	0.277228	6.5907	4.0657	2.87833	0.898059	1.37128	1.94339	4.85797	0.879869	3.91744	0.672136	7.1312	7.28757	6.23199
Class1	3.865355	2.24184	3.149394	5.22590385	4.39436355	5.1357635	3.847200262	2.026595281	2.16838	1.336813176	1.57236	1.23075501	3.1386872	1.6121	1.2693932	2.329710004	2.7019755	1.695850033	3.277196707	2.869568475	2.06414	1.49869695	2.114247958	5.126321723	2.587995092	3.049085682	5.0285875	2.29032	4.091711	1.1995894	1.453490571	1.2243555	3.474115	2.0888	2.806290108	1.6573143	1.09156	2.525200525	1.1680646	3.526846
Class1	5.01836	0.276984	9.28424	4.13505	3.90722	1.37419	2.992	0.152997	5.2864	0.159948	0.154623	0.0852871	1.80314	0.291576	1.44474	0.0471599	0.0596696	0.0313856	0.708187	2.86604	0.907982	0.235802	1.11553	2.44618	0.127171	2.6263	0.090563	5.87263	4.353	0.11053	0.792184	4.82978	0.621799	0.840815	1.10774	2.75565	0.218689	0.0500376	0.0126233	0.307918
Class1	20.7284	15.7428	12.7274	29.2625	31.063	29.3341	28.8817	10.1977	17.4967	20.6232	10.2594	8.00124	13.9688	21.8071	16.6672	8.5888	17.6123	21.4518	15.3726	12.2669	16.7287	18.3476	10.757	16.9948	6.18983	11.3757	8.88141	28.9092	22.8228	13.0571	14.6612	10.7113	6.42992	16.6009	13.8572	11.9363	9.35091	26.2538	27.165	39.5798
Class1	14.0769	17.849	7.71752	14.1915	5.83186	18.9396	14.3596	4.39768	5.38952	4.27982	3.62594	3.41314	7.02433	5.30948	16.3941	1.52983	8.8359	9.62984	6.27872	6.63959	15.4947	15.2856	13.952	4.72786	3.42236	2.63845	2.32672	6.33652	7.21121	4.00708	0.883051	5.06432	9.38549	8.5785	0.790992	7.55215	2.28239	14.1664	5.44006	25.5865
Class1	2.01632	3.77362	2.78161	5.5519	5.60438	5.72324	1.88485	0.779575	2.39417	1.46097	0.81514	0.894545	2.13111	2.00849	1.77603	0.973226	1.05853	1.02452	1.91826	3.08975	2.14124	3.18753	3.77356	4.52573	2.55314	1.8466	1.40482	6.72498	1.69195	1.56308	3.94398	2.21178	1.93565	2.11097	2.81606	1.94087	1.54668	3.96029	1.35838	1.44248
Class1	14.6655	25.9602	11.475	20.7356	9.51784	18.3442	18.1962	2.83072	7.18677	5.24276	2.40157	3.60568	11.692	7.53744	9.1424	9.80853	8.59701	7.60256	19.3396	14.0323	8.54789	16.5939	12.2763	14.1074	10.3208	10.6471	12.4621	4.89607	9.90111	12.3913	10.0087	15.3414	10.1381	8.05991	7.38766	10.2174	10.4999	19.9629	13.8531	24.1648
Class1	3.85062	2.48989	4.4324	4.29152	6.13289	2.57152	2.06746	0.474618	1.74019	0.835421	1.20073	0.495882	1.84913	0.67129	0.771128	7.57713	0.487433	2.47779	3.00545	1.93074	2.04381	3.78093	2.99547	3.32649	2.65043	2.54723	3.98353	6.74804	3.54724	1.28632	1.17298	0.655976	1.49687	0.79095	2.58474	1.52056	1.53089	1.49033	0.467041	3.09748
Class1	36.1879	35.3789	21.4118	36.0485	13.4847	21.8368	14.7539	8.31152	25.9582	13.2512	12.9936	12.0977	18.8835	13.5799	13.5742	20.6101	15.4177	13.6723	32.9748	19.5812	14.3624	11.7699	15.5717	23.4851	16.9021	17.1746	27.7047	18.9256	22.6579	18.8516	23.7338	17.9352	16.3648	7.7739	14.688	10.968	7.55483	12.407	8.81275	20.776
Class1	51.1609	19.5504	59.0103	49.8999	41.5883	33.0425	49.6825	47.5197	12.5154	15.219	43.2478	48.4574	30.722	23.5996	19.3895	17.9814	32.6008	16.7664	38.0605	27.0902	21.6316	15.994	21.2178	44.2406	28.9651	51.1329	45.6437	33.7003	36.2769	12.0502	34.2721	16.4384	48.8939	12.9456	27.51	16.5527	11.5005	28.6802	10.6046	39.221
Class1	1.09504	3.59101	2.10321	6.77657	3.52571	4.24592	1.92988	0.38702	0.887586	0.483668	0.301069	0.6541	1.31139	2.16537	1.63869	1.21987	0.989502	1.44184	1.11875	1.63179	2.17098	5.33257	5.85388	0.602931	0.686876	0.394435	1.33521	2.93556	5.46767	4.26599	0.98993	0.615168	1.17735	1.4236	0.71652	1.38936	0.457972	1.25259	0.555572	2.11902
Class1	12.6686	8.0916	9.61158	9.93713	3.7128	4.0363	1.59537	0.447814	2.74594	0.604418	0.669186	0.801051	4.61978	1.31872	2.94645	1.46501	1.50365	0.482996	4.4976	3.50828	4.25468	3.13712	4.31582	7.59111	2.15514	6.56836	6.04928	4.90422	2.43617	0.633995	2.44837	1.4013	1.64005	0.753497	2.91984	2.34535	0.0449019	1.3595	0.267944	2.38707
Class1	9.74086	2.44493	9.23822	14.787	12.926	8.02351	14.5287	6.49978	3.37666	7.00161	4.33343	5.21377	7.67884	4.80072	6.22952	2.97156	11.6525	5.8333	7.66088	5.89933	4.24857	5.35954	5.47365	8.14525	2.61368	7.37598	5.00204	10.3811	7.89334	2.72352	4.62175	5.64201	6.63345	5.4606	4.7436	2.86064	3.23793	17.5701	5.13409	17.8608
