FC	opennes
2.15809521	3.608386221
0.655343	3.608088246
0.922836339	3.606620033
1.20276955	3.60614717
1.307767289	3.605416746
1.365760988	3.604282997
1.077211217	3.604135529
1.297588592	3.604135529
0.663962354	3.60334671
0.868964061	3.602608569
0.556875213	3.601702001
0.765255541	3.60076841
1.387226241	3.600701397
0.327125018	3.600208326
1.224923493	3.599145805
0.87267704	3.597699576
0.836429977	3.596741317
1.346980444	3.596593925
1.008869795	3.596258281
0.957125582	3.592538022
0.864363184	3.587845279
0.677026394	3.587364986
0.785413624	3.587344553
0.780694566	3.58651303
1.629393143	3.58636708
0.617822652	3.586004508
0.613081983	3.584852023
0.697807492	3.584679171
0.657124169	3.584446453
0.793419862	3.583650886
0.603879135	3.583174336
0.606015772	3.583174336
0.999652726	3.583073822
0.59131466	3.580301553
1.610095057	3.579350108
1.229147279	3.578715507
0.858790588	3.577623863
1.094007672	3.577623863
0.898658106	3.577214558
0.697507495	3.576924689
1.156088997	3.576507279
0.890092725	3.576244264
0.92656784	3.574529007
0.866856738	3.574184447
0.848347151	3.572890577
0.64970336	3.572780319
0.859977068	3.572501055
0.859977068	3.572501055
1.647109865	3.571047505
0.605444228	3.57098942
1.132922317	3.570047984
0.927166304	3.569658815
1.177629297	3.568782475
2.542746712	3.565732041
1.432312686	3.56524509
1.019929999	3.563849669
0.991749278	3.563318331
0.858480136	3.562880101
0.872073058	3.561084748
1.113036587	3.55967192
0.731990448	3.559047303
0.853276893	3.558768743
0.589545693	3.558490143
1.155363178	3.5583658
0.924200872	3.55806462
0.841199838	3.557842183
0.964744111	3.554062535
0.84975008	3.553932959
0.97713119	3.553118087
0.92753793	3.552907405
0.778625775	3.552722205
0.790153635	3.550982086
0.949584704	3.550931424
1.101180601	3.549476944
0.771787809	3.549034734
1.692287902	3.54796997
1.743635626	3.54796997
1.660669056	3.547908234
0.597278679	3.547759128
1.110609308	3.547154076
0.763788083	3.546682391
1.32854624	3.545514743
1.625769068	3.545470171
0.700802064	3.545161654
1.425648775	3.544926766
0.768889304	3.543391817
1.000449168	3.543161026
0.880095567	3.542044698
1.185755441	3.54199231
0.963288482	3.540733965
1.034796993	3.540585091
0.761342049	3.53880645
0.79431113	3.537794776
1.342064095	3.536711892
0.544575451	3.533382572
1.327838342	3.533382572
1.271791705	3.533329117
0.532152688	3.532884334
0.805832681	3.532553363
0.954666648	3.530949058
1.011006012	3.530818671
1.07040989	3.530249247
0.921096321	3.528705006
0.905326894	3.527944631
1.084287624	3.527525503
0.960829874	3.525598026
1.272069127	3.525598026
0.904772164	3.524699137
0.634676832	3.524642021
1.264332581	3.524327931
0.585655663	3.524216154
0.903271142	3.523091742
1.146659723	3.522786133
0.659197121	3.522630322
0.433605643	3.522273482
0.571722386	3.521787279
0.442584449	3.521389361
1.273745674	3.521013461
0.489223558	3.52041983
0.847535632	3.519964335
1.273215875	3.519964335
1.273215875	3.519964335
1.99143796	3.519650877
2.275391595	3.519650759
0.738498711	3.519555412
0.828400641	3.519473996
0.869916753	3.518673782
0.996311459	3.517170286
1.142366075	3.517169395
1.156118702	3.514915216
0.717084248	3.51485562
0.52879764	3.51466334
1.577917405	3.514297194
0.758493475	3.513097228
0.758493475	3.513097228
0.863286359	3.512399632
1.387636097	3.512304837
0.738256432	3.508831847
0.573431497	3.50776842
1.25464121	3.505487571
1.125532821	3.504181464
1.339724175	3.503210535
0.775625499	3.503001921
0.578212344	3.502551919
1.196982819	3.501931396
0.549582469	3.501443079
0.474908241	3.501195533
1.060909672	3.501104924
1.147492874	3.500818056
0.709376359	3.500017437
0.741736937	3.499975051
1.489880993	3.49982218
0.732487122	3.499266158
1.691504938	3.498720778
1.394956665	3.498081692
0.990873202	3.497968807
0.451373938	3.497732176
0.881217688	3.497163236
1.084527117	3.497155434
1.049846705	3.496171086
0.905273093	3.494770912
1.820897278	3.494274942
1.929888252	3.491174129
0.532456892	3.489439219
1.245542891	3.489424444
1.262287403	3.489107369
0.700116591	3.485323284
0.632729268	3.485134875
0.859897241	3.484946911
1.072413956	3.484388185
1.244048476	3.484207435
0.860479853	3.482963875
0.921652822	3.48217138
0.974334719	3.481223575
0.984065717	3.480796733
1.058003636	3.480055836
1.148507176	3.479402663
1.160665575	3.477717362
0.813893293	3.47576811
0.834650695	3.473698567
1.008160988	3.47240402
0.609929277	3.471933785
0.772926444	3.471933785
1.515776205	3.470640088
0.565753426	3.469277058
0.761508103	3.467607757
1.27276679	3.467607757
1.467538217	3.466773721
0.694003013	3.465067149
1.237513254	3.464635554
1.071185738	3.46460568
0.91218436	3.46460126
0.890771244	3.460504418
0.687952872	3.459184805
0.881707735	3.458761581
0.611424667	3.458421382
0.630461891	3.458147923
0.529120997	3.456580133
0.955146386	3.456469012
0.700603124	3.456367138
1.103329622	3.456016219
0.671648102	3.456015165
1.576300596	3.455356712
0.875807536	3.455293125
0.96319109	3.455075069
0.951169003	3.454862931
0.659442647	3.453774494
0.882038614	3.453486754
1.103461627	3.452620249
0.414558908	3.452505336
1.067720843	3.451731824
0.912784776	3.451011607
1.325916307	3.448267053
0.827392711	3.4462426
1.123355432	3.446063353
0.574887957	3.446048826
0.966683302	3.445968383
0.690934334	3.44578782
1.063338922	3.445325609
0.86561153	3.443523615
0.736812786	3.443204206
1.464369405	3.439800319
0.844913335	3.439563308
0.938560351	3.438778302
0.923823066	3.43800715
0.942064714	3.43800715
0.980386194	3.437755098
1.119169469	3.437755098
0.961127405	3.437239028
1.164619909	3.43525283
0.662181111	3.434529904
0.709449328	3.434016434
0.688297535	3.43305076
0.729966249	3.43305076
0.760883105	3.432896691
1.555325782	3.432401258
1.004431204	3.432037586
1.302143844	3.432037586
1.198887504	3.430630193
1.053691733	3.426849668
1.130541457	3.426514219
0.673313845	3.424710503
0.667958158	3.423814524
2.881393089	3.423751085
0.783491543	3.423379581
0.517021552	3.423168931
0.710681835	3.423168931
1.127664382	3.42269974
0.661802074	3.421220445
0.879367005	3.420589577
0.828542589	3.419791976
0.873367667	3.419072194
1.351731385	3.419037628
1.347082594	3.417448488
2.001920658	3.415911972
0.840945298	3.414001146
0.523118374	3.41398101
0.547573219	3.41387074
0.774902592	3.412902643
1.132924967	3.412902643
0.888577548	3.411316599
1.681228296	3.411316599
0.738375675	3.411001823
0.943180367	3.41064785
0.361539979	3.410287565
1.077382116	3.410024204
0.572845734	3.409378765
0.676778792	3.407577262
0.999990745	3.403151235
1.064497557	3.402044372
1.724309364	3.402044372
0.954457455	3.400065066
1.575425646	3.400029292
1.600814631	3.39940584
1.154605908	3.398589534
1.281919962	3.397605907
1.061112949	3.397366049
0.833439094	3.396836544
0.757082075	3.39647068
1.623057935	3.395105161
0.911713031	3.394185626
1.029631886	3.393991107
0.845483425	3.393473094
1.180774173	3.392619339
0.853516909	3.390781711
0.819200219	3.389906332
1.100403988	3.388756989
0.875799511	3.388248026
1.37196127	3.387472957
0.734619121	3.387293567
1.674886736	3.386117975
1.500861244	3.385481859
0.710546423	3.385009595
0.486317389	3.384998136
0.604816543	3.384995943
0.882097352	3.384238196
1.63646549	3.382864068
1.050852655	3.382787114
0.915558633	3.382270477
0.807675334	3.381624209
0.763420187	3.381458994
0.98545639	3.380769264
1.337952625	3.379617699
0.940215531	3.37913514
1.754847984	3.378167476
1.306954071	3.377754497
1.096371009	3.374729436
0.612269292	3.372705034
1.711926559	3.372498928
0.704047153	3.372118328
0.962232237	3.371256725
1.451588074	3.370790793
1.043532203	3.370564709
0.786323237	3.369556383
1.735041055	3.368657279
1.540881824	3.36829741
1.295832826	3.367898459
0.577997186	3.3673432
0.744947893	3.366223666
0.817317181	3.366223666
1.191644304	3.366223666
1.614142487	3.36605992
0.823125094	3.365936778
1.097068989	3.363902764
1.276433207	3.363870189
0.829414466	3.36276862
0.573470056	3.362034759
1.366274977	3.361960127
1.23873679	3.361721905
0.474627758	3.361369498
0.449547822	3.359360944
0.895444749	3.359129364
0.745607584	3.357443723
1.205853568	3.35737048
0.650627577	3.356994709
0.639216752	3.356969219
0.60925593	3.356295424
1.800936696	3.356235399
0.729748046	3.356121916
1.131440943	3.355951136
0.894093212	3.355773348
0.530585589	3.355439464
0.834602955	3.353842095
1.787252329	3.353767316
1.314753319	3.353592964
0.912148801	3.352965263
0.788970929	3.350439444
1.282550598	3.349814621
0.791235457	3.349687287
0.858427668	3.347141545
0.531375329	3.346840702
0.91131947	3.345600992
1.034262616	3.344741926
0.863726562	3.344523426
0.974526131	3.342958753
0.899651035	3.341971588
0.92180214	3.34134984
0.450048859	3.339987158
1.246584508	3.339599701
0.51481364	3.337946492
1.031824697	3.33770865
0.982458148	3.336896754
0.937527077	3.336832976
1.306610895	3.334883472
0.806560003	3.334423655
0.871312954	3.333177893
0.780814194	3.330923691
0.836741196	3.330916526
0.914598001	3.330739829
1.200479862	3.329355246
0.907428899	3.32932382
0.75063825	3.328763963
0.75063825	3.328763963
0.990446926	3.328763963
0.686488878	3.327207397
1.590432838	3.327207397
0.647843431	3.32654174
0.811124022	3.326425707
0.773293169	3.325622886
0.862557752	3.325354836
0.555066117	3.323132972
1.763597761	3.322364856
0.865252625	3.321939215
1.037260911	3.320726108
0.845330292	3.320567262
1.594566962	3.320388876
0.662234447	3.32036355
0.699678491	3.319515972
0.775353362	3.319515972
1.1090941	3.319453063
0.592341356	3.319350071
0.704148226	3.319164373
0.912194568	3.318827509
1.44487379	3.317309648
1.176439758	3.315108659
1.176439758	3.315108659
1.125597863	3.315080719
1.356274427	3.314932144
0.558230748	3.313227453
1.153464731	3.313192004
1.625240429	3.312362753
1.032560943	3.311810723
0.972667939	3.31163156
0.582113529	3.311561597
0.824972376	3.311441028
1.209678388	3.311441028
0.683808641	3.311382686
1.312066072	3.310710519
0.38738939	3.310120059
0.853263724	3.308536518
0.808189823	3.306453625
0.808717034	3.304405818
0.954248382	3.303752171
0.741677706	3.30372536
0.911099137	3.303688049
1.320093465	3.302505665
0.227185225	3.301557173
0.700556388	3.300872293
1.310346845	3.300783448
0.992198611	3.300515448
1.117336053	3.300359209
0.691170373	3.30022227
1.933913361	3.30022227
2.083805475	3.30022227
0.856645875	3.299392373
1.127422898	3.299392373
0.733918664	3.299325138
1.005003436	3.298005149
0.676286474	3.297904001
0.333272252	3.297707042
1.503850747	3.297498467
1.609051968	3.296127873
0.36053942	3.295956963
0.857393271	3.295094719
1.328620825	3.294564251
0.802043104	3.294334507
1.257318269	3.292687006
0.813106438	3.291592171
0.583477718	3.291227479
0.886953442	3.290949993
1.43899143	3.29001072
0.890455479	3.289823971
1.062617264	3.289311675
0.887029753	3.288483082
0.887029753	3.288483082
1.042223392	3.288128055
0.698428093	3.287758247
0.654858987	3.285973571
1.235183394	3.285971109
1.731985001	3.284608398
0.997779319	3.284417843
0.588782385	3.284300802
1.49317985	3.283951269
0.672237909	3.283313272
0.855469245	3.282903856
0.948519483	3.281882042
0.69336622	3.281721173
0.695818525	3.281721173
0.863050119	3.281721173
1.059203522	3.281182769
1.09423816	3.28042566
1.09423816	3.28042566
0.64204084	3.280141388
0.467025851	3.279683846
1.074134417	3.279467156
0.958862814	3.27828461
0.70062526	3.277288178
1.340235895	3.275159178
1.824431273	3.275159178
0.588148519	3.274715096
1.090021346	3.273101138
1.060054633	3.272879081
0.759012105	3.271687156
0.855317215	3.271687156
0.794755709	3.270530265
1.136174047	3.269385745
0.712098299	3.268599687
1.334628894	3.267907976
0.90850621	3.267894788
0.913745294	3.265941678
0.909129929	3.262845241
0.990101464	3.262455818
0.990101464	3.262455818
1.297488349	3.261353154
0.997399489	3.261261153
1.555349997	3.259809689
1.579822675	3.258947567
1.182785744	3.258854663
0.804860563	3.25845556
1.577821338	3.257675473
0.591398879	3.257250461
0.713721485	3.256740699
0.936190916	3.256186505
1.623113186	3.255753521
0.928694506	3.255009073
0.731885009	3.253482551
1.365593684	3.252905849
1.732326053	3.252638258
0.909561783	3.252530099
1.080232814	3.251012809
0.876512996	3.250844829
0.693902028	3.249715037
1.091380234	3.249627321
0.647295507	3.249373191
0.871181211	3.249365209
1.956918055	3.24922323
0.813599582	3.249104933
1.203424588	3.247615135
1.271708406	3.247615135
0.660854573	3.246911258
0.851934696	3.246394904
1.46026556	3.246270492
1.455939294	3.245954366
1.389483739	3.243428721
0.713649015	3.241984463
1.840383775	3.24112627
0.707835941	3.240956895
0.920571569	3.240956895
0.97591574	3.240617644
0.737182945	3.240467155
0.958108332	3.24038227
1.139284197	3.239306667
0.782766156	3.239173614
1.084660334	3.238104043
0.971210898	3.23793068
0.590898094	3.237678732
0.866029565	3.236887515
1.067308521	3.236396094
0.963165145	3.236266335
0.781964361	3.236050292
0.834158864	3.235837774
0.781323558	3.233347729
1.242847819	3.232093249
0.376445142	3.232071337
0.775905898	3.231795171
0.614822307	3.231695689
1.472681699	3.231695689
0.251307549	3.230943364
0.768188331	3.22889794
1.564253143	3.228441376
1.08703585	3.227529864
1.082098521	3.226395587
1.395267485	3.225140512
1.489924289	3.225048463
0.269269858	3.224932254
0.939098295	3.224380436
0.717768058	3.22253238
1.5219103	3.221659799
0.953816512	3.217561238
0.763641223	3.215485397
0.84122601	3.215374206
1.117530039	3.214961097
1.090635706	3.214012788
0.819024487	3.213320524
1.490337154	3.213320524
0.812620379	3.210978732
0.445474478	3.210195183
0.780165388	3.209463797
0.670809662	3.2087305
0.946783486	3.208330391
0.8807928	3.207644659
0.507166129	3.206499137
1.076709361	3.206242293
0.644084636	3.205303301
0.868786228	3.205303301
0.806494745	3.204912793
0.447553376	3.204385219
0.355048972	3.203984622
0.98561009	3.203350126
1.141148684	3.201340001
0.48282344	3.199501627
1.007722223	3.198343194
0.965573694	3.197135855
0.988542141	3.196231196
0.444470422	3.194616924
0.986763279	3.193550299
1.139316915	3.193550299
1.681391031	3.1927531
1.025182331	3.192227575
1.035257797	3.191732847
1.01774227	3.190952229
0.852548843	3.190657184
0.789075686	3.189330638
0.781810391	3.188129423
0.781810391	3.188129423
1.065036757	3.188027096
1.223977905	3.186383919
1.0023259	3.18590784
1.89368013	3.184841229
0.606880185	3.184742987
1.165947184	3.184235606
0.830581743	3.18366457
0.72526603	3.183567286
0.770586792	3.183550705
0.812593016	3.183386151
0.964708061	3.183104144
0.751307127	3.182267836
0.841977369	3.181578276
0.850207418	3.181541282
0.811968381	3.18076316
0.972177258	3.180085864
0.816535798	3.178523935
1.006950332	3.178375229
0.88803064	3.178142334
2.001943569	3.177462214
0.77500213	3.177125664
0.69975549	3.176920431
1.18006116	3.176502507
0.950720055	3.175605593
2.970443416	3.174875611
0.877213955	3.174746845
1.499110279	3.174548919
1.413727666	3.174207187
0.892621995	3.173557054
1.125217122	3.172528484
0.640138398	3.172325975
0.864497677	3.170727194
0.724171541	3.170016491
0.798971012	3.170000874
1.155577599	3.170000874
1.155577599	3.170000874
0.878889322	3.169317856
0.894043389	3.169288156
1.280749458	3.167073369
0.87116378	3.166964094
0.712781249	3.166383466
0.839797495	3.166383466
0.957682331	3.165584495
1.039628072	3.165000056
0.484768998	3.164588927
0.850103098	3.164460569
1.313024605	3.164460569
0.744988209	3.16209812
0.70539513	3.161293895
0.854310515	3.161066057
0.933011866	3.161051059
1.259178394	3.160809352
1.310539966	3.160347777
0.809935671	3.159330316
0.942454456	3.158803225
0.901124701	3.158241387
0.550484607	3.157941394
0.57933119	3.157941394
1.304200602	3.157307946
0.916859837	3.156832282
1.105062979	3.156737222
2.345105291	3.1565504
0.934982196	3.156074581
1.821598649	3.155480342
0.86377938	3.154379391
1.003701757	3.153803459
0.74354815	3.153267166
1.400259305	3.153000842
0.691616152	3.152200221
1.283789952	3.151565483
0.515200333	3.150923336
0.804764195	3.14861727
0.639383727	3.148281069
0.610816718	3.146444482
0.610816718	3.146444482
1.12554543	3.145499183
1.211275659	3.144650646
1.376715866	3.144592763
1.306793224	3.144288041
0.63734572	3.143117604
1.897706122	3.14281168
0.729509509	3.142804457
0.525535356	3.141842414
0.719441559	3.141573746
1.005935066	3.141558262
0.554958857	3.141405217
1.073277952	3.140318367
1.883657125	3.140157953
0.896692393	3.140101557
1.066872274	3.139300055
0.971296127	3.13800392
0.562646721	3.137879981
1.348312335	3.13625854
0.800048729	3.133913938
1.032205339	3.133678309
0.806266217	3.132638881
0.945417454	3.131182069
1.107911818	3.130915702
1.022461549	3.130152309
0.754510601	3.128442059
0.975252267	3.127872863
1.200836928	3.126973486
0.496193303	3.124721192
1.231309824	3.124109116
1.106423051	3.123697261
1.817388249	3.123208526
0.854972744	3.122367794
1.516565878	3.121525639
1.198031675	3.120690786
1.095712691	3.120607335
1.007321348	3.120605439
0.710809779	3.12024001
1.022535371	3.120216652
1.022535371	3.120216652
0.415226668	3.120117977
1.355553871	3.119148752
2.16306006	3.118253233
1.505315434	3.117016717
0.64353403	3.116035349
1.208637908	3.115999558
1.046033361	3.114290424
0.556956334	3.11386941
0.701269108	3.113334459
0.860720443	3.110772663
0.739720528	3.110095147
0.988882949	3.109068799
0.56970634	3.108592449
0.904999308	3.107576304
1.253439987	3.106787303
0.853086661	3.106546504
1.481654786	3.10528491
1.494924646	3.104430066
0.792227968	3.104159194
1.096154141	3.104087967
1.492383418	3.104087967
0.899142534	3.103513003
0.780809332	3.103302973
1.057231964	3.103194058
1.333807044	3.102575424
0.988232983	3.102338444
1.037498172	3.101602727
0.719857899	3.101041667
1.37354053	3.100787441
0.681863678	3.10033189
0.281137844	3.098429275
1.449166744	3.09757442
0.691587469	3.097393045
0.691587469	3.097393045
0.686773755	3.096377373
0.854378553	3.095618726
0.831447235	3.095056836
2.144345414	3.094757884
0.760947481	3.094102809
0.986317173	3.094102809
1.028959075	3.094102809
0.979942917	3.093445778
0.894298085	3.093412268
0.756838877	3.093219938
1.173584124	3.09306624
0.93850338	3.092120187
0.808441272	3.091158946
1.037957851	3.091107691
1.037957851	3.091107691
0.641608742	3.090803386
0.687299469	3.090624691
0.992503665	3.089856941
2.032389332	3.089713641
1.657680503	3.089610354
0.742790314	3.089476365
0.826280763	3.088413994
0.83998368	3.088289101
0.604218145	3.087980583
1.156772164	3.08744892
1.119694528	3.087104203
1.157717662	3.087060423
0.695604924	3.086427238
0.526537033	3.085974169
0.679079854	3.085700679
0.895816427	3.084857806
1.209187334	3.084705774
1.079140413	3.084563575
0.729416593	3.084173146
1.205038194	3.084105279
0.830656007	3.083798296
0.991825113	3.083654411
0.866433096	3.082002018
1.147918705	3.081945167
1.407776632	3.081641817
1.283038812	3.081333465
0.493208141	3.080438357
1.108894954	3.07986766
1.042646797	3.078352456
0.71306689	3.077464585
1.172414764	3.076625581
0.404331502	3.076538062
1.129494518	3.076495148
1.387548773	3.076489953
1.249582716	3.076393267
0.757416033	3.07617086
0.903940184	3.074832991
0.805443293	3.074431519
0.482659432	3.073972625
1.028153234	3.073918134
0.912024649	3.073625493
0.949159496	3.072096384
1.016007506	3.071354044
1.005570309	3.070639754
1.394767162	3.069855195
0.575484605	3.068878188
1.558904202	3.068585635
1.385586636	3.068416798
0.711170533	3.068135027
1.029709406	3.067473797
1.237514693	3.065919385
2.102762339	3.065790841
0.995864448	3.065219366
0.949563696	3.062847824
0.949563696	3.062847824
1.43130843	3.062823628
1.472487541	3.062718315
0.737067915	3.062670357
0.880244641	3.061513502
0.429680175	3.059978558
1.994377245	3.058545388
1.045828596	3.057078583
0.530933932	3.055912112
1.226059294	3.054934578
1.379968249	3.054779159
1.034507546	3.054459213
0.683901873	3.054134894
1.175007572	3.054022051
1.150781265	3.053886044
1.059223329	3.053676686
1.40065138	3.0530276
0.945460485	3.052886391
1.316209816	3.051512932
1.247252792	3.050590657
1.148250987	3.05041058
0.934502761	3.049989648
0.969132783	3.049989648
1.062731721	3.049269812
1.060168411	3.048540984
1.477480318	3.047820356
1.689558459	3.047820356
1.679712877	3.047618565
0.702723633	3.044521257
0.714309336	3.044474012
0.97494176	3.044474012
2.303642642	3.044380292
1.658480762	3.043687602
1.02714009	3.043435136
1.408869641	3.043233084
0.465674618	3.042583978
1.136989458	3.040334938
1.043536803	3.039922469
0.565016328	3.03981817
0.868897285	3.039640466
0.738398533	3.038768938
1.436214133	3.037865129
0.74998847	3.036969224
1.364935934	3.036731232
0.502918669	3.036433444
0.965382576	3.036205101
0.923319716	3.036177872
0.62137142	3.035538244
0.799534216	3.033798901
1.071707208	3.03318181
0.8881447	3.032583231
0.472001886	3.032402098
0.948811441	3.031201437
1.722558502	3.030349324
0.791380817	3.029607508
0.77225114	3.02877811
1.525953099	3.028097265
1.694582556	3.027780442
1.156838417	3.024982499
0.692241138	3.024877048
0.738559182	3.024822032
0.962201171	3.024253161
0.853416916	3.024026205
0.464475917	3.023883002
0.840385871	3.023788526
1.045110723	3.02312811
1.098831683	3.023061281
0.760875637	3.022238378
1.684373481	3.02200235
1.147732924	3.021605468
1.488377457	3.019863088
1.09530881	3.019379305
1.09530881	3.019379305
1.219177413	3.018659197
0.646596518	3.018233194
1.006305611	3.018159452
0.811666436	3.01512268
0.93857363	3.015078133
1.18611133	3.014566815
1.142319095	3.014337306
0.701255009	3.014310305
0.738191829	3.014065817
1.149256329	3.011946681
0.597812181	3.01147514
0.984867599	3.010962909
1.533810128	3.010801847
1.066423253	3.010438924
1.101021702	3.010407307
1.226407249	3.010398921
0.872061752	3.00919307
0.697243638	3.008013008
1.507191775	3.008013008
1.475715523	3.006876997
1.208564354	3.006788423
0.719645962	3.006082212
0.891521648	3.005844454
0.723926743	3.005354419
0.597355122	3.00515897
0.597355122	3.00515897
0.937706289	3.004758895
0.961360071	3.00437503
1.250716591	3.004160446
0.734634184	3.0027127
1.176098526	3.002167879
1.189662883	3.001298459
0.733506814	3.000809869
0.700950932	2.999674966
1.056328712	2.999285492
0.787172469	2.998398926
1.099976316	2.997474398
0.765148145	2.996822597
0.85817588	2.995975148
0.789974863	2.99562372
0.934261193	2.993885488
1.135610862	2.993566751
0.473980591	2.993003449
0.948123077	2.992039614
0.898723991	2.991844557
1.230915021	2.991487454
0.680629409	2.990509696
0.887132794	2.990340404
1.466207786	2.988249231
0.937332864	2.988233343
0.598777866	2.987751479
1.194892068	2.987751479
0.995780098	2.987388975
0.586970344	2.987323806
1.081372307	2.987323806
0.682734681	2.986954187
0.551646563	2.986135268
0.701219814	2.986085822
1.102593316	2.985617946
1.325967285	2.985523256
1.044343072	2.985503059
0.839879873	2.98508319
1.09739255	2.984457896
0.761609322	2.984237467
0.955847735	2.983762938
0.771890311	2.983703086
1.122826875	2.9828442
0.727427193	2.98199731
1.172039241	2.981678695
1.460005588	2.979712516
1.017087414	2.979590009
0.645392166	2.978894759
1.158071539	2.978879666
0.930576988	2.978848802
2.252368838	2.978058371
1.100613438	2.977996106
0.961392609	2.977301181
0.712476968	2.977036532
1.344338725	2.975935406
0.76204742	2.97579795
0.86026545	2.975075125
0.716004623	2.974575884
1.279767426	2.973645822
1.097082349	2.97178826
1.097082349	2.97178826
1.623618934	2.971673197
0.948305604	2.97089797
0.948305604	2.97089797
0.710328461	2.969986235
0.780087791	2.969986235
1.051251325	2.969333636
0.820852044	2.968042993
0.787658745	2.967812508
1.254497664	2.967213008
0.782502043	2.966387817
0.94489331	2.966214761
0.835269243	2.966071232
1.679515823	2.965425069
1.35901875	2.963087129
1.4629131	2.962751976
1.156720127	2.962018727
0.997374892	2.961931566
1.126046707	2.961931566
0.877019466	2.961365101
0.821245407	2.960816295
0.966406375	2.96065198
0.883467677	2.960625762
0.584827645	2.960363826
1.409449995	2.959283913
1.708411861	2.958429827
0.740193287	2.958170746
0.827150687	2.958132937
1.154908789	2.957470164
0.922237754	2.957227787
1.346206935	2.956313683
0.836396722	2.955744506
0.981019074	2.955732608
0.831061772	2.955702213
0.981927858	2.95548504
0.715595141	2.954882432
0.715595141	2.954882432
0.593059152	2.954017155
1.387514061	2.953646707
0.511120708	2.953268982
0.614398866	2.951907279
0.635109646	2.951829776
0.802897895	2.948849295
0.70946993	2.948795919
1.674542264	2.948617682
1.153656395	2.948428546
3.2878404	2.948191475
0.852843008	2.948159383
0.91019643	2.948159383
1.045182294	2.948159383
0.850274483	2.947827785
0.994851784	2.947421741
0.746293431	2.946454227
1.690516393	2.9460558
1.690516393	2.9460558
0.950720642	2.945525131
1.052818082	2.945173344
1.052818082	2.945173344
1.001924295	2.944747231
0.68955242	2.944328134
0.553787611	2.944141834
0.553787611	2.944141834
1.267864212	2.943627789
0.660702284	2.941557314
1.089302317	2.941436696
0.772490471	2.941243291
0.772490471	2.941243291
1.421999871	2.940516706
0.876222987	2.93945003
0.426719702	2.938732681
0.751563453	2.937849834
1.116647113	2.937514472
0.776187747	2.937223933
0.8307483	2.937084412
0.681339083	2.937070826
0.861679371	2.937070826
0.788252056	2.936401208
0.72698426	2.936391539
1.133137576	2.935896648
1.822086937	2.935776559
1.171478388	2.935642095
0.814644731	2.935370897
1.164719075	2.935369795
1.37306279	2.934157952
1.865944732	2.93404906
0.92581798	2.933371157
1.082201825	2.933064729
0.959612948	2.932204372
0.494585462	2.930793178
1.346036414	2.930398767
1.094906025	2.929538125
3.14363807	2.92931995
0.991092584	2.929250623
0.652196526	2.928888454
1.374859215	2.928622822
1.149381262	2.927396499
2.133075957	2.927215718
0.658184089	2.926596194
0.961048173	2.926194119
1.264759743	2.925691352
0.671252302	2.925034496
0.719146457	2.925034496
1.38802508	2.923683945
1.85434648	2.923315238
0.652307619	2.923270786
1.598902409	2.922670114
0.521952195	2.922220044
0.767931479	2.921904966
0.967953293	2.921841564
0.981377808	2.921809907
0.702487219	2.921315377
1.314489797	2.921233639
1.118921627	2.920981329
0.810096765	2.920367702
0.74948682	2.918773438
0.736154147	2.918055758
1.053983418	2.917476464
1.067868851	2.917156976
0.832764744	2.916846671
0.59117135	2.91674299
1.343505301	2.916573044
1.142088921	2.915664893
1.002463339	2.915493753
2.228161259	2.915491734
2.228161259	2.915491734
0.51250137	2.913479949
0.686124683	2.913165119
0.627671213	2.912371298
1.238259548	2.911921834
0.845749544	2.911921482
2.025345669	2.91074515
0.854694045	2.91039735
0.688607081	2.909592774
0.634084509	2.909098872
0.71358877	2.909000584
0.889473376	2.906633003
0.565691534	2.906597991
0.919696297	2.906402014
0.880288676	2.906180591
0.762884179	2.905790729
1.159332251	2.905723919
1.640477692	2.90526185
0.874822509	2.905179962
0.873698354	2.904195861
0.729130149	2.903788865
0.88095882	2.903549881
0.639892918	2.903521141
0.609117214	2.903394418
0.93397028	2.903113984
1.054753656	2.903041775
1.199849306	2.902865935
0.447981029	2.902861599
0.89455023	2.902551592
0.899982199	2.902286018
1.134760773	2.901288168
0.903030243	2.901219003
1.061771486	2.900616703
2.06841707	2.900134958
0.636510859	2.899905518
0.791189803	2.899030675
0.865187192	2.898927809
1.339976574	2.898908764
0.846324387	2.898830549
1.137125753	2.898816514
0.854599744	2.898476761
1.535070561	2.89822713
0.648866605	2.897110107
1.378815761	2.896770721
0.747893671	2.896699609
0.741792044	2.895821815
1.131747596	2.89543081
0.850855497	2.894823392
1.181827475	2.894434029
0.70048145	2.893434234
1.176733757	2.892438943
0.954018557	2.892213111
0.698733885	2.892027337
0.786098051	2.890082549
1.549754198	2.888560335
1.342775014	2.888459908
0.715708926	2.88802559
0.75377884	2.887607628
1.563464373	2.887104213
1.126680498	2.886926359
0.512519143	2.886857543
0.733564542	2.886478713
0.977024732	2.886478713
0.878275284	2.886012096
1.436282515	2.88548184
0.678108268	2.885480265
0.885960157	2.884917519
0.705809507	2.884894009
0.944059941	2.884248787
0.876608536	2.883879479
1.097107165	2.883602926
1.097107165	2.883602926
0.954795927	2.883599455
0.95449358	2.88320099
1.093675348	2.882701748
1.168310531	2.882528184
0.854951876	2.881929669
1.358901842	2.881852244
0.653410902	2.880690403
1.124859048	2.880656756
0.622117195	2.880433777
0.875233439	2.880426534
0.601161814	2.879833467
